"name","taxon","phylum","source"
"Paracoccus carotinifaciens","65151","Proteobacteria","Rajilic-Stojanovic_2014"
"Paracoccus marinus","288426","Proteobacteria","Rajilic-Stojanovic_2014"
"Paracoccus yeei","147645","Proteobacteria","Rajilic-Stojanovic_2014"
"Amaricoccus kaplicensis","57000","Proteobacteria","Rajilic-Stojanovic_2014"
"Roseomonas mucosa","207340","Proteobacteria","Rajilic-Stojanovic_2014"
"Skermanella aerolata","393310","Proteobacteria","Rajilic-Stojanovic_2014"
"Blastomonas natatoria","34015","Proteobacteria","Rajilic-Stojanovic_2014"
"Sphingomonas panni","237612","Proteobacteria","Rajilic-Stojanovic_2014"
"Sphingomonas pseudosanguinis","413712","Proteobacteria","Rajilic-Stojanovic_2014"
"Sphingomonas paucimobilis","13689","Proteobacteria","Rajilic-Stojanovic_2014"
"Sphingomonas adhaesiva","28212","Proteobacteria","Rajilic-Stojanovic_2014"
"Achromobacter denitrificans","32002","Proteobacteria","Rajilic-Stojanovic_2014"
"Achromobacter xylosoxidans","85698","Proteobacteria","Rajilic-Stojanovic_2014"
"Alcaligenes faecalis","511","Proteobacteria","Rajilic-Stojanovic_2014"
"Bordetella hinzii","103855","Proteobacteria","Rajilic-Stojanovic_2014"
"Kerstersia gyiorum","206506","Proteobacteria","Rajilic-Stojanovic_2014"
"Burkholderia cepacia","292","Proteobacteria","Rajilic-Stojanovic_2014"
"Cupriavidus metallidurans","119219","Proteobacteria","Rajilic-Stojanovic_2014"
"Lautropia mirabilis","47671","Proteobacteria","Rajilic-Stojanovic_2014"
"Limnobacter thiooxidans","131080","Proteobacteria","Rajilic-Stojanovic_2014"
"Ralstonia mannitolilytica","105219","Proteobacteria","Rajilic-Stojanovic_2014"
"Acidovorax facilis","12917","Proteobacteria","Rajilic-Stojanovic_2014"
"Aquabacterium commune","70586","Proteobacteria","Rajilic-Stojanovic_2014"
"Comamonas kerstersii","225992","Proteobacteria","Rajilic-Stojanovic_2014"
"Comamonas testosteroni","285","Proteobacteria","Rajilic-Stojanovic_2014"
"Delftia acidovorans","80866","Proteobacteria","Rajilic-Stojanovic_2014"
"Pelomonas saccharophila","304","Proteobacteria","Rajilic-Stojanovic_2014"
"Variovorax boronicumulans","436515","Proteobacteria","Rajilic-Stojanovic_2014"
"Herbaspirillum massiliense","1465823","Proteobacteria","Rajilic-Stojanovic_2014"
"Massilia aurea","373040","Proteobacteria","Rajilic-Stojanovic_2014"
"Oxalobacter formigenes","847","Proteobacteria","Rajilic-Stojanovic_2014"
"Parasutterella excrementihominis","487175","Proteobacteria","Rajilic-Stojanovic_2014"
"Parasutterella secunda","626947","Proteobacteria","Rajilic-Stojanovic_2014"
"Sutterella parvirubra","437898","Proteobacteria","Rajilic-Stojanovic_2014"
"Sutterella stercoricanis","234908","Proteobacteria","Rajilic-Stojanovic_2014"
"Sutterella wadsworthensis","40545","Proteobacteria","Rajilic-Stojanovic_2014"
"Eikenella corrodens","539","Proteobacteria","Rajilic-Stojanovic_2014"
"Laribacter hongkongensis","168471","Proteobacteria","Rajilic-Stojanovic_2014"
"Kingella oralis","505","Proteobacteria","Rajilic-Stojanovic_2014"
"Neisseria cinerea","483","Proteobacteria","Rajilic-Stojanovic_2014"
"Neisseria elongata","495","Proteobacteria","Rajilic-Stojanovic_2014"
"Neisseria flava","34026","Proteobacteria","Rajilic-Stojanovic_2014"
"Neisseria flavescens","484","Proteobacteria","Rajilic-Stojanovic_2014"
"Neisseria macacae","496","Proteobacteria","Rajilic-Stojanovic_2014"
"Neisseria mucosa","488","Proteobacteria","Rajilic-Stojanovic_2014"
"Neisseria perflava","33053","Proteobacteria","Rajilic-Stojanovic_2014"
"Neisseria subflava","28449","Proteobacteria","Rajilic-Stojanovic_2014"
"Methyloversatilis universalis","378211","Proteobacteria","Rajilic-Stojanovic_2014"
"Desulfovibrio desulfuricans","876","Proteobacteria","Rajilic-Stojanovic_2014"
"Desulfovibrio fairfieldensis","44742","Proteobacteria","Rajilic-Stojanovic_2014"
"Desulfovibrio piger","901","Proteobacteria","Rajilic-Stojanovic_2014"
"Bilophila wadsworthia","35833","Proteobacteria","Rajilic-Stojanovic_2014"
"Arcobacter butzleri","28197","Proteobacteria","Rajilic-Stojanovic_2014"
"Arcobacter cryaerophilus","28198","Proteobacteria","Rajilic-Stojanovic_2014"
"Bacteroides ureolyticus","827","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter coli","195","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter concisus","199","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter curvus","200","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter faecalis","119231","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter fetus","196","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter gracilis","824","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter hominis","76517","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter hyointestinalis","198","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter jejuni","197","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter lari","201","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter rectus","203","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter showae","204","Proteobacteria","Rajilic-Stojanovic_2014"
"Campylobacter upsaliensis","28080","Proteobacteria","Rajilic-Stojanovic_2014"
"Flexispira rappini","2354","Proteobacteria","Rajilic-Stojanovic_2014"
"Helicobacter canadensis","123841","Proteobacteria","Rajilic-Stojanovic_2014"
"Helicobacter cinaedi","213","Proteobacteria","Rajilic-Stojanovic_2014"
"Helicobacter pullorum","35818","Proteobacteria","Rajilic-Stojanovic_2014"
"Helicobacter pylori","210","Proteobacteria","Rajilic-Stojanovic_2014"
"Helicobacter winghamensis","157268","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas allosaccharophila","656","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas bestiarum","105751","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas caviae","648","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas enteropelogenes","29489","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas hydrophila","644","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas jandaei","650","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas media","651","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas tecta","324617","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas trota","29489","Proteobacteria","Rajilic-Stojanovic_2014"
"Aeromonas veronii","654","Proteobacteria","Rajilic-Stojanovic_2014"
"Anaerobiospirillum thomasii","179995","Proteobacteria","Rajilic-Stojanovic_2014"
"Anaerobiospirillum succiniciproducens","13335","Proteobacteria","Rajilic-Stojanovic_2014"
"Succinatimonas hippei","626938","Proteobacteria","Rajilic-Stojanovic_2014"
"Succinivibrio dextrinosolvens","83771","Proteobacteria","Rajilic-Stojanovic_2014"
"Averyella dalhousiensis","347015","Proteobacteria","Rajilic-Stojanovic_2014"
"Cedecea davisae","158484","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter amalonaticus","35703","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter braakii","57706","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter farmeri","67824","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter intermedius","66695","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter koseri","545","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter freundii","546","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter gillenii","67828","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter murliniae","67829","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter sedlakii","67826","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter werkmanii","67827","Proteobacteria","Rajilic-Stojanovic_2014"
"Citrobacter youngae","133448","Proteobacteria","Rajilic-Stojanovic_2014"
"Cronobacter sakazakii","28141","Proteobacteria","Rajilic-Stojanovic_2014"
"Edwardsiella tarda","636","Proteobacteria","Rajilic-Stojanovic_2014"
"Enterobacter aerogenes","548","Proteobacteria","Rajilic-Stojanovic_2014"
"Enterobacter asburiae","61645","Proteobacteria","Rajilic-Stojanovic_2014"
"Enterobacter cancerogenus","69218","Proteobacteria","Rajilic-Stojanovic_2014"
"Enterobacter cloacae","550","Proteobacteria","Rajilic-Stojanovic_2014"
"Enterobacter hormaechei","158836","Proteobacteria","Rajilic-Stojanovic_2014"
"Enterobacter ludwigii","299767","Proteobacteria","Rajilic-Stojanovic_2014"
"Enterobacter massiliensis","1485952","Proteobacteria","Rajilic-Stojanovic_2014"
"Escherichia albertii","208962","Proteobacteria","Rajilic-Stojanovic_2014"
"Escherichia coli","562","Proteobacteria","Rajilic-Stojanovic_2014"
"Escherichia fergusonii","564","Proteobacteria","Rajilic-Stojanovic_2014"
"Escherichia hermannii","565","Proteobacteria","Rajilic-Stojanovic_2014"
"Hafnia alvei","569","Proteobacteria","Rajilic-Stojanovic_2014"
"Klebsiella oxytoca","571","Proteobacteria","Rajilic-Stojanovic_2014"
"Klebsiella pneumoniae","573","Proteobacteria","Rajilic-Stojanovic_2014"
"Kluyvera ascorbata","51288","Proteobacteria","Rajilic-Stojanovic_2014"
"Leminorella grimontii","82981","Proteobacteria","Rajilic-Stojanovic_2014"
"Leminorella richardii","158841","Proteobacteria","Rajilic-Stojanovic_2014"
"Moellerella wisconsensis","158849","Proteobacteria","Rajilic-Stojanovic_2014"
"Morganella morganii","582","Proteobacteria","Rajilic-Stojanovic_2014"
"Pantoea agglomerans","549","Proteobacteria","Rajilic-Stojanovic_2014"
"Plesiomonas shigelloides","703","Proteobacteria","Rajilic-Stojanovic_2014"
"Proteus mirabilis","584","Proteobacteria","Rajilic-Stojanovic_2014"
"Proteus penneri","102862","Proteobacteria","Rajilic-Stojanovic_2014"
"Proteus vulgaris","585","Proteobacteria","Rajilic-Stojanovic_2014"
"Providencia alcalifaciens","126385","Proteobacteria","Rajilic-Stojanovic_2014"
"Providencia rettgeri","587","Proteobacteria","Rajilic-Stojanovic_2014"
"Providencia rustigianii","158850","Proteobacteria","Rajilic-Stojanovic_2014"
"Providencia stuartii","588","Proteobacteria","Rajilic-Stojanovic_2014"
"Raoultella planticola","575","Proteobacteria","Rajilic-Stojanovic_2014"
"Raoultella terrigena","577","Proteobacteria","Rajilic-Stojanovic_2014"
"Salmonella enterica","28901","Proteobacteria","Rajilic-Stojanovic_2014"
"Serratia ficaria","61651","Proteobacteria","Rajilic-Stojanovic_2014"
"Serratia fonticola","47917","Proteobacteria","Rajilic-Stojanovic_2014"
"Serratia liquefaciens","614","Proteobacteria","Rajilic-Stojanovic_2014"
"Serratia marcescens","615","Proteobacteria","Rajilic-Stojanovic_2014"
"Shigella dysenteriae","622","Proteobacteria","Rajilic-Stojanovic_2014"
"Shigella flexneri","623","Proteobacteria","Rajilic-Stojanovic_2014"
"Shigella sonnei","624","Proteobacteria","Rajilic-Stojanovic_2014"
"Tatumella ptyseos","82987","Proteobacteria","Rajilic-Stojanovic_2014"
"Trabulsiella guamensis","158852","Proteobacteria","Rajilic-Stojanovic_2014"
"Yersinia aleksiciae","263819","Proteobacteria","Rajilic-Stojanovic_2014"
"Yersinia bercovieri","634","Proteobacteria","Rajilic-Stojanovic_2014"
"Yersinia enterocolitica","630","Proteobacteria","Rajilic-Stojanovic_2014"
"Yersinia frederiksenii","29484","Proteobacteria","Rajilic-Stojanovic_2014"
"Yersinia kristensenii","28152","Proteobacteria","Rajilic-Stojanovic_2014"
"Yersinia pseudotuberculosis","633","Proteobacteria","Rajilic-Stojanovic_2014"
"Yersinia rohdei","29485","Proteobacteria","Rajilic-Stojanovic_2014"
"Yokenella regensburgei","158877","Proteobacteria","Rajilic-Stojanovic_2014"
"Actinobacillus pleuropneumoniae","715","Proteobacteria","Rajilic-Stojanovic_2014"
"Aggregatibacter aphrophilus","732","Proteobacteria","Rajilic-Stojanovic_2014"
"Haemophilus haemolyticus","726","Proteobacteria","Rajilic-Stojanovic_2014"
"Haemophilus influenzae","727","Proteobacteria","Rajilic-Stojanovic_2014"
"Haemophilus parainfluenzae","729","Proteobacteria","Rajilic-Stojanovic_2014"
"Haemophilus quentini","123834","Proteobacteria","Rajilic-Stojanovic_2014"
"Haemophilus sputorum","1078480","Proteobacteria","Rajilic-Stojanovic_2014"
"Acinetobacter baumannii","470","Proteobacteria","Rajilic-Stojanovic_2014"
"Acinetobacter calcoaceticus","471","Proteobacteria","Rajilic-Stojanovic_2014"
"Acinetobacter haemolyticus","29430","Proteobacteria","Rajilic-Stojanovic_2014"
"Acinetobacter johnsonii","40214","Proteobacteria","Rajilic-Stojanovic_2014"
"Acinetobacter junii","40215","Proteobacteria","Rajilic-Stojanovic_2014"
"Acinetobacter lwoffii","28090","Proteobacteria","Rajilic-Stojanovic_2014"
"Acinetobacter pittii","48296","Proteobacteria","Rajilic-Stojanovic_2014"
"Acinetobacter radioresistens","40216","Proteobacteria","Rajilic-Stojanovic_2014"
"Acinetobacter septicus","465797","Proteobacteria","Rajilic-Stojanovic_2014"
"Moraxella catarrhalis","480","Proteobacteria","Rajilic-Stojanovic_2014"
"Moraxella osloensis","34062","Proteobacteria","Rajilic-Stojanovic_2014"
"Psychrobacter arenosus","256326","Proteobacteria","Rajilic-Stojanovic_2014"
"Pseudomonas alcaliphila","101564","Proteobacteria","Rajilic-Stojanovic_2014"
"Pseudomonas aeruginosa","287","Proteobacteria","Rajilic-Stojanovic_2014"
"Pseudomonas fluorescens","294","Proteobacteria","Rajilic-Stojanovic_2014"
"Pseudomonas monteilii","76759","Proteobacteria","Rajilic-Stojanovic_2014"
"Pseudomonas nitroreducens","46680","Proteobacteria","Rajilic-Stojanovic_2014"
"Pseudomonas oleovorans","301","Proteobacteria","Rajilic-Stojanovic_2014"
"Pseudomonas putida","303","Proteobacteria","Rajilic-Stojanovic_2014"
"Pseudomonas stutzeri","316","Proteobacteria","Rajilic-Stojanovic_2014"
"Grimontia hollisae","673","Proteobacteria","Rajilic-Stojanovic_2014"
"Vibrio fluvialis","676","Proteobacteria","Rajilic-Stojanovic_2014"
"Vibrio furnissii","29494","Proteobacteria","Rajilic-Stojanovic_2014"
"Vibrio mimicus","674","Proteobacteria","Rajilic-Stojanovic_2014"
"Vibrio parahaemolyticus","670","Proteobacteria","Rajilic-Stojanovic_2014"
"Nevskia ramosa","64002","Proteobacteria","Rajilic-Stojanovic_2014"
"Lysobacter soli","453783","Proteobacteria","Rajilic-Stojanovic_2014"
"Pseudoxanthomonas mexicana","128785","Proteobacteria","Rajilic-Stojanovic_2014"
"Rhodanobacter ginsenosidimutans","490571","Proteobacteria","Rajilic-Stojanovic_2014"
"Silanimonas lenta","265429","Proteobacteria","Rajilic-Stojanovic_2014"
"Stenotrophomonas maltophilia","40324","Proteobacteria","Rajilic-Stojanovic_2014"
"Stenotrophomonas rhizophila","216778","Proteobacteria","Rajilic-Stojanovic_2014"
"Brachyspira aalborgi","29522","Spirochaetes","Rajilic-Stojanovic_2014"
"Brachyspira pilosicoli","52584","Spirochaetes","Rajilic-Stojanovic_2014"
"Treponema berlinense","225004","Spirochaetes","Rajilic-Stojanovic_2014"
"Cloacibacillus evryensis","508460","Synergistetes","Rajilic-Stojanovic_2014"
"Pyramidobacter piscolens","638849","Synergistetes","Rajilic-Stojanovic_2014"
"Mycoplasma pneumoniae","2104","Tenericutes","Rajilic-Stojanovic_2014"
"Mycoplasma hominis","2098","Tenericutes","Rajilic-Stojanovic_2014"
"Ureaplasma urealyticum","2130","Tenericutes","Rajilic-Stojanovic_2014"
"Ureaplasma parvum","134821","Tenericutes","Rajilic-Stojanovic_2014"
"Prosthecobacter fluviatilis","445931","Verrucomicrobia","Rajilic-Stojanovic_2014"
"Akkermansia muciniphila","239935","Verrucomicrobia","Rajilic-Stojanovic_2014"
"Nitrososphaera gargensis","497727","Thaumarchaeota","Rajilic-Stojanovic_2014"
"Sulfolobus solfataricus","2287","Crenarchaeota","Rajilic-Stojanovic_2014"
"Halorubrum koreense","413819","Euryarchaeota","Rajilic-Stojanovic_2014"
"Halococcus morrhuae","2250","Euryarchaeota","Rajilic-Stojanovic_2014"
"Methanobrevibacter ruminantium","83816","Euryarchaeota","Rajilic-Stojanovic_2014"
"Methanosphaera stadtmanae","2317","Euryarchaeota","Rajilic-Stojanovic_2014"
"Methanobrevibacter smithii","2173","Euryarchaeota","Rajilic-Stojanovic_2014"
"Methanomassiliicoccus luminyensis","1080712","Euryarchaeota","Rajilic-Stojanovic_2014"
